publication_id,publication_datetime
1070,2022-02-09 14:36
1071,2022-02-08 19:59
1072,2022-02-08 15:27
1073,2022-02-08 11:24
1074,2022-02-08 10:40
1075,2022-02-08 10:20
1076,2022-02-08 10:12
1077,2022-02-04 11:14
1078,2022-02-03 12:11
1079,2022-02-01 22:57
1080,2022-03-25 09:18
1081,2022-03-25 12:11
1082,2022-02-01 17:25
1083,2022-02-01 16:52
1084,2022-02-01 09:36
1085,2022-01-31 15:10
1086,2022-01-31 13:13
1087,2022-01-29 17:04
1088,2022-01-29 17:01
1089,2022-01-29 16:58
1090,2022-01-29 16:56
1091,2022-01-29 16:52
1092,2022-03-25 22:19
1093,2022-03-25 12:11
1094,2022-01-29 16:37
1095,2022-01-29 16:30
1096,2022-01-29 16:23
1097,2022-01-28 15:38
1098,2022-01-28 12:51
1099,2022-01-28 12:48
1100,2022-01-27 16:58
1101,2022-01-27 10:48
1102,2022-01-27 03:14
1103,2022-01-26 10:14
1104,2022-03-25 22:19
1105,2022-03-24 13:01
1106,2022-01-25 14:58
1107,2022-01-25 08:53
1108,2022-01-24 17:00
1109,2022-01-23 12:38
1110,2022-01-21 09:44
1111,2022-01-21 08:17
1112,2022-01-20 15:39
1113,2022-01-19 12:18
1114,2022-01-19 10:58
1115,2022-01-19 10:01
1116,2022-03-25 22:19
1117,2022-03-25 17:00
1118,2022-01-18 09:54
1119,2022-01-16 17:50
1120,2022-01-14 16:36
1121,2022-01-14 16:30
1122,2022-01-14 10:28
1123,2022-01-14 10:19
1124,2022-01-13 16:53
1125,2022-01-13 10:28
1126,2022-01-12 22:54
1127,2022-01-12 15:30
1128,2022-03-25 22:19
1129,2022-03-25 09:15
1130,2022-01-12 09:58
1131,2022-01-12 09:56
1132,2022-01-12 09:52
1133,2022-01-12 09:30
1134,2022-01-07 03:00
1135,2022-01-05 11:18
1136,2022-01-04 19:35
1137,2022-01-04 17:35
1138,2022-01-04 14:23
1139,2022-01-02 22:46
1140,2022-03-25 22:19
1141,2022-03-25 12:11
1142,2022-01-02 22:42
1143,2022-01-01 13:59
1144,2021-12-30 14:09
1145,2021-12-30 13:54
1146,2021-12-30 13:48
1147,2021-12-30 13:15
1148,2021-12-29 12:49
1149,2021-12-29 02:06
1150,2021-12-28 15:39
1151,2021-12-28 11:25
1152,2022-03-25 09:18
1153,2022-03-25 09:15
1154,2021-12-28 11:16
1155,2021-12-27 09:40
1156,2021-12-24 11:59
1157,2021-12-23 06:13
1158,2021-12-23 05:58
1159,2021-12-22 21:05
1160,2021-12-22 21:03
1161,2021-12-22 21:03
1162,2021-12-22 11:00
1163,2021-12-21 14:26
1164,2022-03-25 22:19
1165,2022-03-25 12:11
1166,2021-12-21 11:13
1167,2021-12-20 21:23
1168,2021-12-20 10:38
1169,2021-12-20 09:49
1170,2021-12-19 09:16
1171,2021-12-19 09:13
1172,2021-12-18 14:20
1173,2021-12-17 16:01
1174,2021-12-17 13:01
1175,2021-12-17 12:43
1176,2022-03-25 09:18
1177,2022-03-25 09:15
1178,2021-12-15 11:01
1179,2021-12-14 01:06
1180,2021-12-13 15:41
1181,2021-12-13 11:39
1182,2021-12-13 08:47
1183,2021-12-12 18:45
1184,2021-12-11 21:48
1185,2021-12-11 21:32
1186,2021-12-11 13:18
1187,2021-12-11 11:20
1188,2022-03-25 22:19
1189,2022-03-25 09:15
1190,2021-12-11 00:29
1191,2021-12-10 23:50
1192,2021-12-10 23:13
1193,2021-12-10 22:46
1194,2021-12-10 21:50
1195,2021-12-09 10:43
1196,2021-12-08 10:59
1197,2021-12-08 09:15
1198,2021-12-08 01:42
1199,2021-12-07 16:22
1200,2022-03-25 09:18
1201,2022-03-25 17:00
1202,2021-12-07 11:31
1203,2021-12-07 09:54
1204,2021-12-07 09:32
1205,2021-12-06 21:51
1206,2021-12-06 12:50
1207,2021-12-03 18:47
1208,2021-12-02 15:38
1209,2021-12-01 13:17
1210,2021-12-01 09:17
1211,2021-11-29 23:59
1212,2022-03-25 22:19
1213,2022-03-25 12:11
1214,2021-11-29 23:56
1215,2021-11-29 23:53
1216,2021-11-29 23:27
1217,2021-11-26 13:12
1218,2021-11-26 13:12
1219,2021-11-26 09:25
1220,2021-11-26 08:58
1221,2021-11-26 08:58
1222,2021-11-24 11:50
1223,2021-11-23 09:44
1224,2022-03-25 22:19
1225,2022-03-25 12:11
1226,2021-11-23 09:44
1227,2021-11-23 09:43
1228,2021-11-19 16:47
1229,2021-11-18 09:36
1230,2021-11-16 12:11
1231,2021-11-16 11:03
1232,2021-11-15 14:12
1233,2021-11-14 09:48
1234,2021-11-13 15:49
1235,2021-11-12 08:43
1236,2022-03-25 22:19
1237,2022-03-25 09:18
1238,2021-11-12 08:41
1239,2021-11-11 16:46
1240,2021-11-11 12:21
1241,2021-11-10 12:01
1242,2021-11-06 12:30
1243,2021-11-04 09:45
1244,2021-11-03 11:34
1245,2021-11-03 09:29
1246,2021-11-02 16:46
1247,2021-11-02 15:49
1248,2022-03-25 22:19
1249,2022-03-24 13:01
1250,2021-11-02 14:16
1251,2021-11-02 13:19
1252,2021-11-01 16:58
1253,2021-10-28 08:40
1254,2021-10-27 12:59
1255,2021-10-27 11:42
1256,2021-10-26 23:03
1257,2021-10-25 20:12
1258,2021-10-25 12:44
1259,2021-10-22 12:27
1260,2022-03-25 09:18
1261,2022-03-25 12:10
1262,2021-10-21 14:17
1263,2021-10-21 12:37
1264,2021-10-17 20:05
1265,2021-10-13 16:26
1266,2021-10-11 10:52
1267,2021-10-10 23:39
1268,2021-10-08 15:37
1269,2021-10-07 11:25
1270,2021-10-07 11:25
1271,2021-10-07 09:43
1272,2022-03-25 22:19
1273,2022-03-25 17:00
1274,2021-10-06 12:00
1275,2021-10-05 21:01
1276,2021-10-05 13:16
1277,2021-10-05 08:47
1278,2021-10-04 14:42
1279,2021-10-04 14:42
1280,2021-09-30 18:14
1281,2021-09-21 11:52
1282,2021-09-13 15:42
1283,2021-09-07 16:39
1284,2022-03-25 09:18
1285,2022-03-25 12:11
1286,2021-09-04 15:46
1287,2021-09-01 20:19
1288,2021-08-13 20:04
1289,2021-08-04 17:19
1290,2021-08-04 14:19
1291,2021-08-04 14:15
1292,2021-08-04 14:09
1293,2021-08-04 13:28
1294,2021-07-27 15:00
1295,2021-06-22 19:10
1296,2022-03-25 22:19
1297,2022-03-25 12:10
1298,2021-06-07 00:47
1299,2020-12-11 13:14
1300,2020-12-03 17:02
1301,2020-12-03 16:41
1302,2020-11-05 20:33
1303,2020-10-26 09:11
1304,2020-10-17 18:09
1305,2020-10-17 17:59
1306,2020-09-14 18:21
1307,2020-09-13 06:14
1308,2022-03-26 12:15
1309,2022-03-24 13:01
1310,2022-03-26 20:18
1311,2022-03-26 20:14
1312,2022-03-26 14:32
1313,2022-03-26 12:16
1314,2022-03-26 12:15
1315,2022-03-26 11:09
1316,2022-03-25 22:27
1317,2022-03-25 22:19
1318,2022-03-25 17:20
1319,2022-03-25 17:19
1320,2022-03-26 12:15
1321,2022-03-24 13:01
1322,2022-03-25 17:00
1323,2022-03-25 15:25
1324,2022-03-25 12:11
1325,2022-03-25 12:10
1326,2022-03-25 10:54
1327,2022-03-25 10:17
1328,2022-03-25 10:11
1329,2022-03-25 10:05
1330,2022-03-25 09:18
1331,2022-03-25 09:15
1332,2022-03-26 12:15
1333,2022-03-24 13:01
1334,2022-03-25 09:13
1335,2022-03-25 08:40
1336,2022-03-24 23:05
1337,2022-03-24 20:06
1338,2022-03-24 19:57
1339,2022-03-24 18:45
1340,2022-03-24 18:29
1341,2022-03-24 16:51
1342,2022-03-24 15:28
1343,2022-03-24 13:01
1344,2022-03-26 12:15
1345,2022-03-24 13:01
1346,2022-03-24 11:03
1347,2022-03-24 09:22
1348,2022-03-23 21:15
1349,2022-03-23 16:46
1350,2022-03-23 16:43
1351,2022-03-23 16:38
1352,2022-03-23 16:29
1353,2022-03-23 16:29
1354,2022-03-23 09:15
1355,2022-03-22 15:24
1356,2022-03-26 12:15
1357,2022-03-24 13:01
1358,2022-03-22 13:03
1359,2022-03-22 11:28
1360,2022-03-22 05:44
1361,2022-03-21 16:11
1362,2022-03-21 16:10
1363,2022-03-21 15:35
1364,2022-03-21 14:39
1365,2022-03-21 10:31
1366,2022-03-21 06:37
1367,2022-03-21 06:19
1368,2022-03-26 12:15
1369,2022-03-24 13:01
1370,2022-03-21 06:18
1371,2022-03-27 22:30
1372,2022-03-27 20:18 
1373,2022-03-27 18:44
1374,2022-03-27 11:14
1375,2022-03-26 14:57
1376,2022-03-26 14:51
1377,2022-03-26 14:50
1378,2022-03-26 14:47
1379,2022-03-26 14:46
1380,2022-03-26 12:15
1381,2022-03-24 13:01
1382,2022-03-26 14:44
1383,2022-03-25 16:47
1384,2022-03-25 15:22
1385,2022-03-25 12:43
1386,2022-03-25 12:06
1387,2022-03-25 11:33
1388,2022-03-25 10:52
1389,2022-03-24 16:06
1390,2022-03-24 13:18
1391,2022-03-24 12:39
1392,2022-03-26 12:15
1393,2022-03-24 13:01
1394,2022-03-24 12:19
1395,2022-03-23 14:51
1396,2022-03-23 14:12
1397,2022-03-23 12:56
1398,2022-03-23 12:47
1399,2022-03-22 13:13
1400,2022-03-22 10:24 
1401,2022-03-21 15:47
1402,2022-03-21 13:49
1403,2022-03-21 11:03
1404,2022-03-26 12:15
1405,2022-03-24 13:01
1406,2022-03-27 19:41
1407,2022-03-11 00:49
1408,2022-03-10 22:29
1409,2022-03-10 14:17
1410,2022-03-10 14:16
1411,2022-03-10 14:15
1412,2022-03-10 14:13
1413,2022-03-10 12:43
1414,2022-03-10 05:04
1415,2022-03-10 05:03
1416,2022-03-26 12:15
1417,2022-03-24 13:01
1418,2022-03-09 16:14
1419,2022-03-08 13:29
1420,2022-03-08 09:58
1421,2022-03-08 09:50
1422,2022-03-08 08:37
1423,2022-03-07 23:30
1424,2022-03-07 14:42
1425,2022-03-07 13:40
1426,2022-03-07 12:31
1427,2022-03-07 09:42
1428,2022-03-26 12:15
1429,2022-03-24 13:01
1430,2022-03-07 08:31
1431,2022-03-06 17:48
1432,2022-03-06 17:44
1433,2022-03-05 21:18
1434,2022-03-05 12:29
1435,2022-03-04 18:20
1436,2022-03-04 18:06
1437,2022-03-04 15:48
1438,2022-03-04 13:39
1439,2022-03-04 13:11
1440,2022-03-26 12:15
1441,2022-03-24 13:01
1442,2022-03-04 13:10
1443,2022-03-04 11:16
1444,2022-03-03 08:05
1445,2022-03-02 14:01
1446,2022-03-02 13:40
1447,2022-03-02 13:22
1448,2022-03-02 12:59
1449,2022-03-02 12:58
1450,2022-03-02 12:55
1451,2022-03-01 23:30
1452,2022-03-26 12:15
1453,2022-03-24 13:01
1454,2022-03-01 16:58
1455,2022-03-01 15:42
1456,2022-03-01 15:18
1457,2022-03-01 13:43
1458,2022-03-01 12:48
1459,2022-02-28 22:05
1460,2022-02-28 21:23
1461,2022-02-28 21:22
1462,2022-02-28 18:55
1463,2022-02-28 17:26
1464,2022-03-26 12:15
1465,2022-03-24 13:01
1466,2022-02-28 17:04
1467,2022-02-28 14:29
1468,2022-02-28 13:47
1469,2022-02-28 13:42
1470,2022-02-28 13:27
1471,2022-02-27 15:43
1472,2022-02-26 16:53
1473,2022-02-25 16:03
1474,2022-02-25 15:51
1475,2022-02-25 14:10
1476,2022-03-26 12:15
1477,2022-03-24 13:01
1478,2022-02-25 09:26 
1479,2022-02-24 17:46
1480,2022-02-24 09:51
1481,2022-02-23 16:38
1482,2022-02-22 16:51
1483,2022-02-22 15:09
1484,2022-02-22 11:51
1485,2022-02-22 11:27
1486,2022-02-22 08:52
1487,2022-02-21 16:07
1488,2022-03-26 12:15
1489,2022-03-24 13:01
1490,2022-02-21 14:41
1491,2022-02-21 13:55
1492,2022-02-21 13:50
1493,2022-02-21 08:46
1494,2022-02-20 12:31
1495,2022-02-20 11:41
1496,2022-02-20 07:25
1497,2022-02-19 09:08
1498,2022-02-18 21:57
1499,2022-02-18 11:45
1500,2022-03-26 12:15
1501,2022-03-24 13:01
1502,2022-02-18 10:39
1503,2022-02-17 09:25
1504,2022-02-15 21:34
1505,2022-02-15 21:12
1506,2022-02-15 20:19
1507,2022-02-15 17:33
1508,2022-02-15 17:30
1509,2022-02-15 12:40
1510,2022-02-15 10:06
1511,2022-02-15 08:50
1512,2022-03-26 12:15
1513,2022-03-24 13:01
1514,2022-02-14 16:13
1515,2022-02-14 12:46
1516,2022-02-14 09:31
1517,2022-02-14 09:15
1518,2022-02-12 19:45
1519,2022-02-12 19:17
1520,2022-02-12 16:21
1521,2022-02-12 07:35
1522,2022-02-12 07:31
1523,2022-02-11 20:57
1524,2022-03-26 12:15
1525,2022-03-24 13:01
1526,2022-02-11 16:55
1527,2022-02-11 11:13
1528,2022-02-11 10:59
1529,2022-02-11 09:27
1530,2022-02-11 08:55
1531,2022-02-10 14:52
1532,2022-02-10 13:58
1533,2022-02-10 12:14
1534,2022-02-10 12:08
1535,2022-02-10 00:20
1536,2022-03-26 12:15
1537,2022-03-24 13:01
1538,2022-02-09 17:02
1539,2022-02-09 14:36
1540,2022-02-08 19:59
1541,2022-02-08 15:27
1542,2022-02-08 11:24
1543,2022-02-08 10:40
1544,2022-02-08 10:20
1545,2022-02-08 10:12
1546,2022-02-04 11:14
1547,2022-02-03 12:11
1548,2022-03-26 12:15
1549,2022-03-24 13:01
1550,2022-02-01 22:57
1551,2022-02-01 17:25
1552,2022-02-01 16:52
1553,2022-02-01 09:36
1554,2022-01-31 15:10
1555,2022-01-31 13:13
1556,2022-01-29 17:04
1557,2022-01-29 17:01
1558,2022-01-29 16:58
1559,2022-01-29 16:56
1560,2022-03-26 12:15
1561,2022-03-24 13:01
1562,2022-01-29 16:52
1563,2022-01-29 16:37
1564,2022-01-29 16:30
1565,2022-01-29 16:23
1566,2022-01-28 15:38
1567,2022-01-28 12:51
1568,2022-01-28 12:48
1569,2022-01-27 16:58
1570,2022-01-27 10:48
1571,2022-01-27 03:14
1572,2022-03-26 12:15
1573,2022-03-24 13:01
1574,2022-01-26 10:14
1575,2022-01-25 14:58
1576,2022-01-25 08:53
1577,2022-01-24 17:00
1578,2022-01-23 12:38
1579,2022-01-21 09:44
1580,2022-01-21 08:17
1581,2022-01-20 15:39
1582,2022-01-19 12:18
1583,2022-01-19 10:58
1584,2022-03-26 12:15
1585,2022-03-24 13:01
1586,2022-01-19 10:01
1587,2022-01-18 09:54
1588,2022-01-16 17:50
1589,2022-01-14 16:36
1590,2022-01-14 16:30
1591,2022-01-14 10:28
1592,2022-01-14 10:19
1593,2022-01-13 16:53
1594,2022-01-12 22:54
1595,2022-01-12 15:30
1596,2022-03-26 12:15
1597,2022-03-24 13:01
1598,2022-01-12 09:58
1599,2022-01-12 09:56
1600,2022-01-12 09:52
1601,2022-01-12 09:30
1602,2022-01-07 03:00
1603,2022-01-05 11:18
1604,2022-01-04 19:35
1605,2022-01-04 17:35
1606,2022-01-04 14:23
1607,2022-01-02 22:46
1608,2022-03-26 12:15
1609,2022-03-24 13:01
1610,2022-01-02 22:42
1611,2022-01-01 13:59
1612,2021-12-30 14:09
1613,2021-12-30 13:54
1614,2021-12-30 13:48
1615,2021-12-30 13:15
1616,2021-12-29 12:49
1617,2021-12-29 02:06
1618,2021-12-28 15:39
1619,2021-12-28 11:25
1620,2022-03-26 12:15
1621,2022-03-24 13:01
1622,2021-12-28 11:16
1623,2021-12-27 09:40
1624,2021-12-24 11:59
1625,2021-12-23 06:13
1626,2021-12-23 05:58
1627,2021-12-22 21:05
1628,2021-12-22 21:03
1629,2021-12-22 21:03
1630,2021-12-22 11:00
1631,2021-12-21 14:26
1632,2022-03-26 12:15
1633,2022-03-24 13:01
1634,2021-12-21 11:13
1635,2021-12-20 21:23
1636,2021-12-20 10:38
1637,2021-12-20 09:49
1638,2021-12-19 09:16
1639,2021-12-19 09:13
1640,2021-12-18 14:20
1641,2021-12-17 16:01
1642,2021-12-17 13:01
1643,2021-12-17 12:43
1644,2022-03-26 12:15
1645,2022-03-24 13:01
1646,2021-12-15 11:01
1647,2021-12-14 01:06
1648,2021-12-13 15:41
1649,2021-12-13 11:39
1650,2021-12-13 08:47
1651,2021-12-12 18:45
1652,2021-12-11 21:48
1653,2021-12-11 21:32
1654,2021-12-11 13:18
1655,2021-12-11 11:20
1656,2022-03-26 12:15
1657,2022-03-24 13:01
1658,2021-12-11 00:29
1659,2021-12-10 23:50
1660,2021-12-10 23:13
1661,2021-12-10 22:46
1662,2021-12-10 21:50
1663,2021-12-09 10:43
1664,2021-12-08 10:59
1665,2021-12-08 09:15
1666,2021-12-08 01:42
1667,2021-12-07 16:22
1668,2022-03-26 12:15
1669,2022-03-24 13:01
1670,2021-12-07 11:31
1671,2021-12-07 09:54
1672,2021-12-07 09:32
1673,2021-12-06 21:51
1674,2021-12-06 12:50
1675,2021-12-03 18:47
1676,2021-12-02 15:38
1677,2021-12-01 13:17
1678,2021-12-01 09:17
1679,2021-11-29 23:59
1680,2022-03-26 12:15
1681,2022-03-24 13:01
1682,2021-11-29 23:56
1683,2021-11-29 23:53
1684,2021-11-29 23:27
1685,2021-11-26 13:12
1686,2021-11-26 13:12
1687,2021-11-26 09:25
1688,2021-11-26 08:58
1689,2021-11-26 08:58
1690,2021-11-24 11:50
1691,2021-11-23 09:44
1692,2022-03-26 12:15
1693,2022-03-24 13:01
1694,2021-11-23 09:44
1695,2021-11-23 09:43
1696,2021-11-19 16:47
1697,2021-11-18 09:36
1698,2021-11-16 12:11
1699,2021-11-16 11:03
1700,2021-11-15 14:12
1701,2021-11-14 09:48
1702,2021-11-13 15:49
1703,2021-11-12 08:41
1704,2022-03-26 12:15
1705,2022-03-24 13:01
1706,2021-11-11 16:46
1707,2021-11-11 12:21
1708,2021-11-10 12:01
1709,2021-11-06 12:30
1710,2021-11-04 09:45
1711,2021-11-03 11:34
1712,2021-11-03 09:29
1713,2021-11-02 16:46
1714,2021-11-02 15:49
1715,2021-11-02 14:16
1716,2022-03-26 12:15
1717,2022-03-24 13:01
1718,2021-11-02 13:19
1719,2021-11-01 16:58
1720,2021-10-28 08:40
1721,2021-10-27 12:59
1722,2021-10-27 11:42
1723,2021-10-26 23:03
1724,2021-10-25 20:12
1725,2021-10-25 12:44
1726,2021-10-22 12:27
1727,2021-10-21 12:37
1728,2022-03-26 12:15
1729,2022-03-24 13:01
1730,2021-10-17 20:05
1731,2021-10-13 16:26
1732,2021-10-11 10:52
1733,2021-10-10 23:39
1734,2021-10-08 15:37
1735,2021-10-07 11:25
1736,2021-10-07 11:25
1737,2021-10-07 09:43
1738,2021-10-05 21:01
1739,2021-10-05 13:16
1740,2022-03-26 12:15
1741,2022-03-24 13:01
1742,2021-10-05 08:47
1743,2021-10-04 14:42
1744,2021-10-04 14:42
1745,2021-09-30 18:14
1746,2021-09-21 11:52
1747,2021-09-13 15:42
1748,2021-09-07 16:39
1749,2021-09-01 20:19
1750,2021-08-13 20:04
1751,2021-08-04 14:09
1752,2022-03-26 12:15
1753,2022-03-24 13:01
1754,2021-07-27 15:00
1755,2021-06-07 00:47
1756,2020-12-11 13:14
1757,2020-12-03 17:02
1758,2020-12-03 16:41
1759,2020-11-05 20:33
1760,2020-10-17 18:09
1761,2020-10-17 17:59
1762,2020-09-14 18:21
1763,2020-09-13 06:14
1764,2022-03-24 13:01
1765,2022-03-28 06:33
1766,2022-03-27 17:35
1767,2022-03-26 20:18
1768,2022-03-26 20:14
1769,2022-03-26 14:32
1770,2022-03-26 12:16
1771,2022-03-26 12:15
1772,2022-03-26 11:09
1773,2022-03-25 22:27
1774,2022-03-25 22:19
1775,2022-03-24 13:01
1776,2022-03-25 17:20
1777,2022-03-25 17:19
1778,2022-03-25 17:00
1779,2022-03-25 15:25
1780,2022-03-25 12:11
1781,2022-03-25 12:10
1782,2022-03-25 10:54
1783,2022-03-25 10:17
1784,2022-03-25 10:11
1785,2022-03-25 10:05
1786,2022-03-24 13:01
1787,2022-03-25 09:18
1788,2022-03-25 09:15
1789,2022-03-25 09:13
1790,2022-03-25 08:40
1791,2022-03-24 23:05
1792,2022-03-24 20:06
1793,2022-03-24 19:57
1794,2022-03-24 18:45
1795,2022-03-24 18:29
1796,2022-03-24 16:51
1797,2022-03-24 13:01
1798,2022-03-24 15:28
1799,2022-03-24 13:01
1800,2022-03-24 11:03
1801,2022-03-24 09:22
1802,2022-03-23 21:15
1803,2022-03-23 16:46
1804,2022-03-23 16:43
1805,2022-03-23 16:38
1806,2022-03-23 16:29
1807,2022-03-23 16:29
1808,2022-03-24 13:01
1809,2022-03-23 09:15
1810,2022-03-22 15:24
1811,2022-03-22 13:03
1812,2022-03-22 11:28
1813,2022-03-22 05:44
1814,2022-03-28 16:11
1815,2022-03-28 16:10
1816,2022-03-28 15:35
1817,2022-03-28 14:39
1818,2022-03-28 10:31
1819,2022-03-24 13:01
1820,2022-03-28 06:37
1821,2022-03-28 06:19
1822,2022-03-28 06:18
1823,2022-03-27 22:30
1824,2022-03-27 20:18
1825,2022-03-27 18:44
1826,2022-03-27 11:14
1827,2022-03-26 14:57
1828,2022-03-26 14:51
1829,2022-03-26 14:50
1830,2022-03-24 13:01
1831,2022-03-26 14:47
1832,2022-03-26 14:46
1833,2022-03-26 14:44
1834,2022-03-25 16:47
1835,2022-03-25 15:22
1836,2022-03-25 12:43
1837,2022-03-25 12:06
1838,2022-03-25 11:33
1839,2022-03-25 10:52
1840,2022-03-24 16:06
1841,2022-03-24 13:01
1842,2022-03-24 13:18
1843,2022-03-24 12:39
1844,2022-03-24 12:19
1845,2022-03-23 14:51
1846,2022-03-23 14:12
1847,2022-03-23 12:56
1848,2022-03-23 12:47
1849,2022-03-22 13:13
1850,2022-03-22 10:24
1851,2022-03-28 15:47
1852,2022-03-24 13:01
1853,2022-03-28 13:49
1854,2022-03-28 11:03
1855,2022-03-13 19:41
1856,2022-03-11 00:49
1857,2022-03-10 22:29
1858,2022-03-10 14:17
1859,2022-03-10 14:16
1860,2022-03-10 14:15
1861,2022-03-10 14:13
1862,2022-03-10 12:43
1863,2022-03-24 13:01
1864,2022-03-10 05:04
1865,2022-03-10 05:03
1866,2022-03-09 16:14
1867,2022-03-08 13:29
1868,2022-03-08 09:58
1869,2022-03-08 09:50
1870,2022-03-08 08:37
1871,2022-03-07 23:30
1872,2022-03-07 14:42
1873,2022-03-07 12:31
1874,2022-03-24 13:01
1875,2022-03-07 09:42
1876,2022-03-07 08:31
1877,2022-03-06 17:48
1878,2022-03-06 17:44
1879,2022-03-05 21:18
1880,2022-03-05 12:29
1881,2022-03-04 18:20
1882,2022-03-04 18:06
1883,2022-03-04 15:48
1884,2022-03-04 13:39
1885,2022-03-24 13:01
1886,2022-03-04 13:11
1887,2022-03-04 13:10
1888,2022-03-04 11:16
1889,2022-03-03 08:05
1890,2022-03-02 14:01
1891,2022-03-02 13:40
1892,2022-03-02 13:22
1893,2022-03-02 12:59
1894,2022-03-02 12:58
1895,2022-03-02 12:55
1896,2022-03-24 13:01
1897,2022-03-01 23:30
1898,2022-03-01 16:58
1899,2022-03-01 15:42
1900,2022-03-01 15:18
1901,2022-03-01 13:43
1902,2022-03-01 12:48
1903,2022-02-28 22:05
1904,2022-02-28 21:23
1905,2022-02-28 21:22
1906,2022-02-28 18:55
1907,2022-03-24 13:01
1908,2022-02-28 17:26
1909,2022-02-28 17:04
1910,2022-02-28 14:29
1911,2022-02-28 13:47
1912,2022-02-28 13:42
1913,2022-02-28 13:27
1914,2022-02-27 15:43
1915,2022-02-26 16:53
1916,2022-02-25 16:03
1917,2022-02-25 15:51
1918,2022-03-24 13:01
1919,2022-02-25 14:10
1920,2022-02-25 09:26
1921,2022-02-24 17:46
1922,2022-02-24 09:51
1923,2022-02-23 16:38
1924,2022-02-22 16:51
1925,2022-02-22 15:09
1926,2022-02-22 11:51
1927,2022-02-22 11:27
1928,2022-02-22 08:52
1929,2022-03-24 13:01
1930,2022-02-21 16:07
1931,2022-02-21 14:41
1932,2022-02-21 13:55
1933,2022-02-21 13:50
1934,2022-02-21 08:46
1935,2022-02-20 12:31
1936,2022-02-20 11:41
1937,2022-02-20 07:25
1938,2022-02-19 09:08
1939,2022-02-18 21:57
1940,2022-03-24 13:01
1941,2022-02-18 11:45
1942,2022-02-18 10:39
1943,2022-02-17 09:25
1944,2022-02-15 21:34
1945,2022-02-15 21:12
1946,2022-02-15 20:19
1947,2022-02-15 17:33
1948,2022-02-15 17:30
1949,2022-02-15 12:40
1950,2022-02-15 10:06
1951,2022-03-24 13:01
1952,2022-02-15 08:50
1953,2022-02-14 16:13
1954,2022-02-14 12:46
1955,2022-02-14 09:31
1956,2022-02-14 09:15
1957,2022-02-12 19:45
1958,2022-02-12 19:17
1959,2022-02-12 16:21
1960,2022-02-12 07:35
1961,2022-02-12 07:31
1962,2022-03-24 13:01
1963,2022-02-11 20:57
1964,2022-02-11 16:55
1965,2022-02-11 11:13
1966,2022-02-11 10:59
1967,2022-02-11 09:27
1968,2022-02-11 08:55
1969,2022-02-10 14:52
1970,2022-02-10 13:58
1971,2022-02-10 12:14
1972,2022-02-10 12:08
1973,2022-03-24 13:01
1974,2022-02-10 00:20
1975,2022-02-09 17:02
1976,2022-02-09 14:36
1977,2022-02-08 19:59
1978,2022-02-08 15:27
1979,2022-02-08 11:24
1980,2022-02-08 10:40
1981,2022-02-08 10:20
1982,2022-02-08 10:12
1983,2022-02-04 11:14
1984,2022-03-24 13:01
1985,2022-02-03 12:11
1986,2022-02-01 22:57
1987,2022-02-01 17:25
1988,2022-02-01 16:52
1989,2022-02-01 09:36
1990,2022-01-31 15:10
1991,2022-01-31 13:13
1992,2022-01-29 17:04
1993,2022-01-29 17:01
1994,2022-01-29 16:58
1995,2022-03-24 13:01
1996,2022-01-29 16:56
1997,2022-01-29 16:52
1998,2022-01-29 16:37
1999,2022-01-29 16:30
2000,2022-01-29 16:23
2001,2022-01-28 15:38
2002,2022-01-28 12:51
2003,2022-01-28 12:48
2004,2022-01-27 16:58
2005,2022-01-27 10:48
2006,2022-03-24 13:01
2007,2022-01-27 03:14
2008,2022-01-26 10:14
2009,2022-01-25 14:58
2010,2022-01-25 08:53
2011,2022-01-24 17:00
2012,2022-01-23 12:38
2013,2022-01-21 09:44
2014,2022-01-21 08:17
2015,2022-01-20 15:39
2016,2022-01-19 12:18
2017,2022-03-24 13:01
2018,2022-01-19 10:58
2019,2022-01-19 10:01
2020,2022-01-18 09:54
2021,2022-01-16 17:50
2022,2022-01-14 16:36
2023,2022-01-14 16:30
2024,2022-01-14 10:28
2025,2022-01-14 10:19
2026,2022-01-13 16:53
2027,2022-01-12 22:54
2028,2022-03-24 13:01
2029,2022-01-12 15:30
2030,2022-01-12 09:58
2031,2022-01-12 09:56
2032,2022-01-12 09:52
2033,2022-01-12 09:30
2034,2022-01-07 03:00
2035,2022-01-05 11:18
2036,2022-01-04 19:35
2037,2022-01-04 17:35
2038,2022-01-04 14:23
2039,2022-03-24 13:01
2040,2022-01-02 22:46
2041,2022-01-02 22:42
2042,2022-01-01 13:59
2043,2021-12-30 14:09
2044,2021-12-30 13:54
2045,2021-12-30 13:48
2046,2021-12-30 13:15
2047,2021-12-29 12:49
2048,2021-12-29 02:06
2049,2021-12-28 15:39
2050,2022-03-24 13:01
2051,2021-12-28 11:25
2052,2021-12-28 11:16
2053,2021-12-27 09:40
2054,2021-12-24 11:59
2055,2021-12-23 06:13
2056,2021-12-23 05:58
2057,2021-12-22 21:05
2058,2021-12-22 21:03
2059,2021-12-22 21:03
2060,2021-12-22 11:00
2061,2022-03-24 13:01
2062,2021-12-21 14:26
2063,2021-12-21 11:13
2064,2021-12-20 21:23
2065,2021-12-20 10:38
2066,2021-12-20 09:49
2067,2021-12-19 09:16
